all_cosine	all_spearman	all_direction	responsive20_cosine	responsive20_spearman	responsive20_direction	topk_recall	topk_direction	response_auroc_abs_pred	pred_abs	real_abs	responsive20_pred_abs	bottom50_pred_abs	mode	perturbation	target_genes	n_shared_sites	graph_abs	latent_abs	residual_abs	attention_mean
0.5394165515899658	0.5939077141726273	0.5161290322580645	0.6274233460426331	0.39295262399668796	0.5714285714285714	0.42857142857142855	0.6666666666666666	0.6964285714285714	0.0003405830357223749	0.5552261471748352	0.0010049287229776382	0.00016881246119737625	zero	Gefitinib		31	0.0003405830357223749	0.0	0.0	0.0012610689736902714
0.5709680914878845	0.6915474334863337	0.7419354838709677	0.8720041513442993	0.39295262399668796	1.0	0.5714285714285714	1.0	0.7261904761904762	0.035185012966394424	0.5552261471748352	0.05392862483859062	0.03267879784107208	shuffled	Gefitinib	MAP2K1;MAP2K2	31	0.0003582293284125626	0.01738562248647213	0.019049879163503647	0.0008270986727438867
0.7439855337142944	0.6181159090437942	0.8064516129032258	0.9381693005561829	0.900937462695559	1.0	0.7142857142857143	1.0	0.8869047619047619	0.030822034925222397	0.46858248114585876	0.061440687626600266	0.019709086045622826	true	Imatinib	ABL1;KIT;PDGFRB	31	0.000757357629481703	0.014175591990351677	0.016241976991295815	0.0028340104036033154
0.6218029260635376	0.6350616454536111	0.7096774193548387	0.7027747631072998	0.9549937104572925	1.0	0.42857142857142855	1.0	0.8214285714285714	0.0003405830357223749	0.46858248114585876	0.0010149332229048014	0.00013803939509671181	zero	Imatinib		31	0.0003405830357223749	0.0	0.0	0.0012610689736902714
0.6632653474807739	0.6142829448558594	0.7419354838709677	0.9519438147544861	0.9549937104572925	1.0	0.7142857142857143	1.0	0.8452380952380952	0.03694424405694008	0.46858248114585876	0.06560362875461578	0.03151820972561836	shuffled	Imatinib	EGFR	31	7.763999747112393e-05	0.022594941779971123	0.014921833761036396	0.0003467851784080267
0.7027134895324707	0.4861812469959347	0.6774193548387096	0.9034526944160461	0.9642857142857145	0.8571428571428571	0.42857142857142855	1.0	0.7321428571428571	0.03383735939860344	0.4225625991821289	0.058403968811035156	0.025803986936807632	true	Bosutinib	ABL1;SRC;LYN;HCK	31	0.0008063681307248771	0.01573706977069378	0.017602670937776566	0.0029753302223980427
0.7750482559204102	0.414363602211473	0.45161290322580644	0.8720381259918213	0.9642857142857145	0.5714285714285714	0.5714285714285714	1.0	0.75	0.0003405830357223749	0.4225625991821289	0.0010289568454027176	0.00015374086797237396	zero	Bosutinib		31	0.0003405830357223749	0.0	0.0	0.0012610689736902714
0.5501031875610352	0.4516845693045219	0.6774193548387096	0.7547028064727783	0.9642857142857145	0.8571428571428571	0.5714285714285714	1.0	0.7559523809523809	0.05163274705410004	0.4225625991821289	0.08130086213350296	0.03751750662922859	shuffled	Bosutinib	EGFR;ERBB2	31	0.0003114058927167207	0.02760404907166958	0.02438320405781269	0.0011956735979765654
0.4417196214199066	0.4561227383642359	0.6774193548387096	0.32689571380615234	0.24325638628366394	0.7142857142857143	0.5714285714285714	0.5	0.7738095238095238	0.05163274705410004	0.48844027519226074	0.07344043999910355	0.03153124824166298	true	Lapatinib	EGFR;ERBB2	31	0.0003114058927167207	0.02760404907166958	0.02438320405781269	0.0011956735979765654
-0.1720483899116516	0.39943521537425347	0.5161290322580645	-0.34749671816825867	0.05613608914238399	0.2857142857142857	0.2857142857142857	0.0	0.5416666666666666	0.0003405830357223749	0.48844027519226074	0.0007875722949393094	0.00013458389730658382	zero	Lapatinib		31	0.0003405830357223749	0.0	0.0	0.0012610689736902714
0.42674121260643005	0.44724640024480805	0.7419354838709677	0.31017830967903137	-0.09356014857063998	0.7142857142857143	0.42857142857142855	0.6666666666666666	0.7559523809523809	0.03988067805767059	0.48844027519226074	0.05725587159395218	0.023365568369627	shuffled	Lapatinib	PIK3CA;PIK3CB;MTOR	31	0.0005673831910826266	0.018300393596291542	0.021406253799796104	0.002086561406031251
0.31926289200782776	0.3796651895628005	0.6451612903225806	0.7424007058143616	0.594618725379069	0.8571428571428571	0.42857142857142855	1.0	0.7678571428571429	0.035185012966394424	0.591749370098114	0.04439957067370415	0.04196678102016449	true	Trametinib	MAP2K1;MAP2K2	31	0.0003582293284125626	0.01738562248647213	0.019049879163503647	0.0008270986727438867
0.14909236133098602	0.5406496854560602	0.6774193548387096	0.3002183735370636	0.4504687313477795	0.5714285714285714	0.2857142857142857	1.0	0.6011904761904762	0.0003405830357223749	0.591749370098114	0.0003602607757784426	0.0004390014219097793	zero	Trametinib		31	0.0003405830357223749	0.0	0.0	0.0012610689736902714
0.34126895666122437	0.3070406049492999	0.6129032258064516	0.6515629887580872	0.594618725379069	0.8571428571428571	0.5714285714285714	1.0	0.7916666666666666	0.031447798013687134	0.591749370098114	0.04857390373945236	0.029876643791794777	shuffled	Trametinib	ABL1;KIT	31	0.0007899585762061179	0.01454898715019226	0.016535062342882156	0.0029761050827801228
0.44819074869155884	0.3937866365709812	0.5806451612903226	0.5593023896217346	0.9285714285714288	0.7142857142857143	0.42857142857142855	1.0	0.5297619047619048	0.0003405830357223749	0.999932587146759	0.0009281283128075302	0.00015726588026154786	true	Carfilzomib	PSMB5	31	0.0003405830357223749	0.0	0.0	0.0012610689736902714
0.44819074869155884	0.3937866365709812	0.5806451612903226	0.5593023896217346	0.9285714285714288	0.7142857142857143	0.42857142857142855	1.0	0.5297619047619048	0.0003405830357223749	0.999932587146759	0.0009281283128075302	0.00015726588026154786	zero	Carfilzomib		31	0.0003405830357223749	0.0	0.0	0.0012610689736902714
0.44041678309440613	0.3138995934961305	0.5483870967741935	0.7424855828285217	0.8571428571428573	0.7142857142857143	0.42857142857142855	1.0	0.6904761904761905	0.03383735939860344	0.999932587146759	0.05567406862974167	0.027632789686322212	shuffled	Carfilzomib	ABL1;SRC;LYN;HCK	31	0.0008063681307248771	0.01573706977069378	0.017602670937776566	0.0029753302223980427
0.6853694915771484	0.5545693975069811	0.7419354838709677	0.8913447856903076	0.981980506061966	0.8571428571428571	0.5714285714285714	1.0	0.7619047619047619	0.03694424405694008	0.5779380798339844	0.06012343615293503	0.028699088841676712	true	Erlotinib	EGFR	31	7.763999747112393e-05	0.022594941779971123	0.014921833761036396	0.0003467851784080267
0.7354499697685242	0.5003026940041154	0.5161290322580645	0.8428449034690857	0.9274260335029679	0.7142857142857143	0.5714285714285714	0.75	0.8214285714285714	0.0003405830357223749	0.5779380798339844	0.0010695846285670996	0.00013375221169553697	zero	Erlotinib		31	0.0003405830357223749	0.0	0.0	0.0012610689736902714
0.5173330307006836	0.6641114792990113	0.7419354838709677	0.9690601825714111	0.981980506061966	1.0	0.5714285714285714	1.0	0.7321428571428571	0.035185012966394424	0.5779380798339844	0.05399153381586075	0.03297170251607895	shuffled	Erlotinib	MAP2K1;MAP2K2	31	0.0003582293284125626	0.01738562248647213	0.019049879163503647	0.0008270986727438867
0.6046252846717834	0.6221506081889886	0.7096774193548387	0.8563981056213379	0.8928571428571429	1.0	0.42857142857142855	1.0	0.6607142857142857	0.030049767345190048	0.5888195633888245	0.040268801152706146	0.018084963783621788	true	Vorinostat	HDAC1;HDAC2;HDAC3;HDAC6	31	0.0005575889372266829	0.012233687564730644	0.017927853390574455	0.0020632436498999596
0.6027204394340515	0.596328533659744	0.6129032258064516	0.639792799949646	0.8928571428571429	0.7142857142857143	0.42857142857142855	1.0	0.7321428571428571	0.0003405830357223749	0.5888195633888245	0.0008194270194508135	9.369298641104251e-05	zero	Vorinostat		31	0.0003405830357223749	0.0	0.0	0.0012610689736902714
0.6027204394340515	0.596328533659744	0.6129032258064516	0.639792799949646	0.8928571428571429	0.7142857142857143	0.42857142857142855	1.0	0.7321428571428571	0.0003405830357223749	0.5888195633888245	0.0008194270194508135	9.369298641104251e-05	shuffled	Vorinostat	PSMB5	31	0.0003405830357223749	0.0	0.0	0.0012610689736902714
0.6329795718193054	0.5850313760531994	0.6451612903225806	0.7398800253868103	0.8829187134416479	0.7142857142857143	0.2857142857142857	1.0	0.6190476190476191	0.0003405830357223749	0.8706541657447815	0.0009260193328373134	0.00016448950918857008	true	Bortezomib	PSMB5	31	0.0003405830357223749	0.0	0.0	0.0012610689736902714
0.6329795718193054	0.5850313760531994	0.6451612903225806	0.7398800253868103	0.8829187134416479	0.7142857142857143	0.2857142857142857	1.0	0.6190476190476191	0.0003405830357223749	0.8706541657447815	0.0009260193328373134	0.00016448950918857008	zero	Bortezomib		31	0.0003405830357223749	0.0	0.0	0.0012610689736902714
0.5568957924842834	0.40871502340820076	0.5483870967741935	0.8965032696723938	0.9369749612033814	0.8571428571428571	0.7142857142857143	1.0	0.8571428571428571	0.03383735939860344	0.8706541657447815	0.06468283385038376	0.025444410741329193	shuffled	Bortezomib	ABL1;SRC;LYN;HCK	31	0.0008063681307248771	0.01573706977069378	0.017602670937776566	0.0029753302223980427
0.07975991070270538	0.019622229266995847	0.5	0.2093018889427185	0.07142857142857144	0.42857142857142855	0.14285714285714285	1.0	0.4114285714285714	0.03704482316970825	0.3502555787563324	0.030427411198616028	0.03524131327867508	true	Ponatinib	ABL1;KIT	32	0.0004676611570175737	0.016252409666776657	0.020732473582029343	0.002237299457192421
0.11983742564916611	-0.017421605423968273	0.4375	0.4401114284992218	0.07142857142857144	0.5714285714285714	0.2857142857142857	1.0	0.5542857142857143	0.00023680654703639448	0.3502555787563324	0.00024408566241618246	0.00017730168474372476	zero	Ponatinib		32	0.00023680654703639448	0.0	0.0	0.0008842579554766417
0.07670503109693527	0.018888687985986655	0.5	0.20915140211582184	0.07142857142857144	0.42857142857142855	0.14285714285714285	1.0	0.41714285714285715	0.037562161684036255	0.3502555787563324	0.030838359147310257	0.035630133002996445	shuffled	Ponatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	32	0.00046076218131929636	0.016555525362491608	0.02091267891228199	0.0022280702833086252
0.718296229839325	0.7482349564763162	0.8387096774193549	0.8940139412879944	0.8153742483272114	1.0	0.42857142857142855	1.0	0.7261904761904762	0.038599900901317596	0.6869378089904785	0.05635794624686241	0.03293116018176079	true	Dasatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	31	0.0004730728396680206	0.016962921246886253	0.021542541682720184	0.0022584116086363792
0.4183042645454407	0.6183176440010539	0.7096774193548387	0.46025732159614563	0.8153742483272114	0.7142857142857143	0.42857142857142855	0.6666666666666666	0.6785714285714286	0.00024167526862584054	0.6869378089904785	0.00042064214358106256	0.00016408259398303926	zero	Dasatinib		31	0.00024167526862584054	0.0	0.0	0.0008963774889707565
0.7366745471954346	0.7284649306648632	0.8387096774193549	0.8988772630691528	0.7412493166611013	1.0	0.42857142857142855	1.0	0.7559523809523809	0.03770746290683746	0.6869378089904785	0.05602935701608658	0.029688261449337006	shuffled	Dasatinib	HDAC1;HDAC2;HDAC3;HDAC6	31	0.00036950723733752966	0.014150850474834442	0.02357637695968151	0.001505476888269186
0.6384206414222717	0.727859725793084	0.7096774193548387	0.892845630645752	0.7748062179181807	1.0	0.5714285714285714	1.0	0.8035714285714286	0.04275514930486679	0.43553975224494934	0.06472354382276535	0.03879254311323166	true	Gefitinib	EGFR	31	5.3187974117463455e-05	0.024375557899475098	0.019008900970220566	0.0002694338036235422
0.6281432509422302	0.6655236239998293	0.7419354838709677	0.6884172558784485	0.8288624656799143	0.8571428571428571	0.5714285714285714	1.0	0.8214285714285714	0.00024167526862584054	0.43553975224494934	0.0005218851147219539	0.0001314015971729532	zero	Gefitinib		31	0.00024167526862584054	0.0	0.0	0.0008963774889707565
0.6824648380279541	0.6980029521186449	0.7741935483870968	0.8880676627159119	0.7748062179181807	1.0	0.7142857142857143	1.0	0.875	0.034592848271131516	0.43553975224494934	0.05981316789984703	0.027668984606862068	shuffled	Gefitinib	MAP2K1;MAP2K2	31	0.00010655182268237695	0.01501109916716814	0.02105117030441761	0.0004807033983524889
0.7076811790466309	0.7337246663294429	0.8125	0.8062916994094849	0.9549937104572925	0.8571428571428571	0.2857142857142857	1.0	0.49142857142857144	0.03630619868636131	0.4220000207424164	0.038939204066991806	0.03180191293358803	true	Imatinib	ABL1;KIT;PDGFRB	32	0.0004450671258382499	0.015803275629878044	0.020437199622392654	0.0021217158064246178
0.5160049796104431	0.6317624282691653	0.6875	0.6350261569023132	0.9189562119494703	0.8571428571428571	0.2857142857142857	1.0	0.5371428571428571	0.00023680654703639448	0.4220000207424164	0.0003123977512586862	0.00013281728024594486	zero	Imatinib		32	0.00023680654703639448	0.0	0.0	0.0008842579554766417
0.6499848961830139	0.6578031437449916	0.8125	0.7840002179145813	0.7748062179181807	0.7142857142857143	0.14285714285714285	1.0	0.4685714285714286	0.04161370173096657	0.4220000207424164	0.03947746753692627	0.0371314212679863	shuffled	Imatinib	EGFR	32	5.194378172745928e-05	0.023861609399318695	0.01846759207546711	0.00026615557726472616
0.6215481758117676	0.6508345015754043	0.71875	0.9037393927574158	0.8524367141602663	1.0	0.14285714285714285	1.0	0.6342857142857142	0.03895867243409157	0.47162485122680664	0.04589298740029335	0.02583710104227066	true	Bosutinib	ABL1;SRC;LYN;HCK	32	0.00046611076686531305	0.017237162217497826	0.021639253944158554	0.0022622798569500446
0.37054702639579773	0.5397029975025119	0.71875	0.3149189352989197	0.555936987495826	0.8571428571428571	0.2857142857142857	0.5	0.5085714285714286	0.00023680654703639448	0.47162485122680664	0.00021354433556552976	0.00018120266031473875	zero	Bosutinib		32	0.00023680654703639448	0.0	0.0	0.0008842579554766417
0.4986536204814911	0.5340180525746907	0.625	0.7177555561065674	0.4076871241636057	0.8571428571428571	0.14285714285714285	1.0	0.6228571428571429	0.06259992718696594	0.47162485122680664	0.07322517782449722	0.04239867255091667	shuffled	Bosutinib	EGFR;ERBB2	32	0.00023151110508479178	0.031803593039512634	0.030964110046625137	0.0008553651859983802
0.7383185625076294	0.7234215567333702	0.8064516129032258	0.8964680433273315	0.6847124716486249	0.8571428571428571	0.5714285714285714	1.0	0.7440476190476191	0.06441892683506012	0.6062911152839661	0.09608984738588333	0.05520420894026756	true	Lapatinib	EGFR;ERBB2	31	0.00023602636065334082	0.03255939483642578	0.03189609572291374	0.0008669745875522494
0.6292402148246765	0.7026428561356185	0.7419354838709677	0.8326665759086609	0.6847124716486249	1.0	0.5714285714285714	1.0	0.7380952380952381	0.00024167526862584054	0.6062911152839661	0.0005085220909677446	0.00019064439402427524	zero	Lapatinib		31	0.00024167526862584054	0.0	0.0	0.0008963774889707565
0.7740970253944397	0.7534800653650691	0.8387096774193549	0.9054353833198547	0.6847124716486249	0.8571428571428571	0.5714285714285714	1.0	0.7380952380952381	0.04875878617167473	0.6062911152839661	0.07671896368265152	0.040748048573732376	shuffled	Lapatinib	PIK3CA;PIK3CB;MTOR	31	0.000395081500755623	0.021583054214715958	0.0268124770373106	0.0015074035618454218
0.5644156336784363	0.7322575837674246	0.75	0.7616133689880371	0.6923450994227358	0.8571428571428571	0.2857142857142857	1.0	0.7085714285714285	0.03354424238204956	0.8005243539810181	0.044552356004714966	0.02409677952528	true	Trametinib	MAP2K1;MAP2K2	32	0.00010391545947641134	0.014682572335004807	0.02050086483359337	0.00047422965872101486
0.2808764576911926	0.5264992544443465	0.625	0.20553719997406006	0.43037668342494384	0.8571428571428571	0.42857142857142855	0.6666666666666666	0.5542857142857143	0.00023680654703639448	0.8005243539810181	0.0003120759502053261	0.000144424062455073	zero	Trametinib		32	0.00023680654703639448	0.0	0.0	0.0008842579554766417
0.6054481863975525	0.7546305928382048	0.8125	0.7879495024681091	0.6923450994227358	1.0	0.2857142857142857	1.0	0.6514285714285715	0.03704482316970825	0.8005243539810181	0.04779769107699394	0.028284847736358643	shuffled	Trametinib	ABL1;KIT	32	0.0004676611570175737	0.016252409666776657	0.020732473582029343	0.002237299457192421
0.5026084780693054	0.5617092359327877	0.6875	0.6720799207687378	0.8108437164260032	0.8571428571428571	0.42857142857142855	1.0	0.5771428571428572	0.00023680654703639448	1.0020873546600342	0.0004013483412563801	0.00017584410670679063	true	Carfilzomib	PSMB5	32	0.00023680654703639448	0.0	0.0	0.0008842579554766417
0.5026084780693054	0.5617092359327877	0.6875	0.6720799207687378	0.8108437164260032	0.8571428571428571	0.42857142857142855	1.0	0.5771428571428572	0.00023680654703639448	1.0020873546600342	0.0004013483412563801	0.00017584410670679063	zero	Carfilzomib		32	0.00023680654703639448	0.0	0.0	0.0008842579554766417
0.6099903583526611	0.5800477679580175	0.75	0.7410644888877869	0.8829187134416479	0.8571428571428571	0.42857142857142855	1.0	0.6857142857142857	0.03895867243409157	1.0020873546600342	0.05440093204379082	0.030852781608700752	shuffled	Carfilzomib	ABL1;SRC;LYN;HCK	32	0.00046611076686531305	0.017237162217497826	0.021639253944158554	0.0022622798569500446
0.4969478249549866	0.6163580613679723	0.71875	0.6483148336410522	0.642857142857143	0.8571428571428571	0.2857142857142857	1.0	0.6	0.04161370173096657	0.5216655731201172	0.0501001700758934	0.03839477151632309	true	Erlotinib	EGFR	32	5.194378172745928e-05	0.023861609399318695	0.01846759207546711	0.00026615557726472616
0.40862125158309937	0.6567028318234779	0.65625	0.5403141379356384	0.642857142857143	0.7142857142857143	0.2857142857142857	1.0	0.6457142857142857	0.00023680654703639448	0.5216655731201172	0.0003344180586282164	0.00020687104552052915	zero	Erlotinib		32	0.00023680654703639448	0.0	0.0	0.0008842579554766417
0.5259369611740112	0.655602519901964	0.71875	0.6319986581802368	0.7500000000000002	0.8571428571428571	0.42857142857142855	1.0	0.6628571428571428	0.03354424238204956	0.5216655731201172	0.04592791944742203	0.030225954949855804	shuffled	Erlotinib	MAP2K1;MAP2K2	32	0.00010391545947641134	0.014682572335004807	0.02050086483359337	0.00047422965872101486
0.10305481404066086	0.0038510917252982503	0.53125	0.10624296963214874	0.41443123283995714	0.42857142857142855	0.5714285714285714	0.5	0.8457142857142858	0.03662195801734924	0.6394988298416138	0.06241634115576744	0.028343724086880684	true	Vorinostat	HDAC1;HDAC2;HDAC3;HDAC6	32	0.00036116730188950896	0.01380336843430996	0.02284088358283043	0.0014845083933323622
0.11768385767936707	0.11901707284374116	0.625	0.03288394212722778	0.41443123283995714	0.42857142857142855	0.42857142857142855	0.3333333333333333	0.6	0.00023680654703639448	0.6394988298416138	0.0004129121662117541	0.00022252430790103972	zero	Vorinostat		32	0.00023680654703639448	0.0	0.0	0.0008842579554766417
0.11768385767936707	0.11901707284374116	0.625	0.03288394212722778	0.41443123283995714	0.42857142857142855	0.42857142857142855	0.3333333333333333	0.6	0.00023680654703639448	0.6394988298416138	0.0004129121662117541	0.00022252430790103972	shuffled	Vorinostat	PSMB5	32	0.00023680654703639448	0.0	0.0	0.0008842579554766417
0.5180182456970215	0.5892170339706323	0.84375	0.614746630191803	0.39285714285714296	0.7142857142857143	0.14285714285714285	1.0	0.5085714285714286	0.00023680654703639448	0.915640115737915	0.0002571487275417894	0.00018216225726064295	true	Bortezomib	PSMB5	32	0.00023680654703639448	0.0	0.0	0.0008842579554766417
0.5180182456970215	0.5892170339706323	0.84375	0.614746630191803	0.39285714285714296	0.7142857142857143	0.14285714285714285	1.0	0.5085714285714286	0.00023680654703639448	0.915640115737915	0.0002571487275417894	0.00018216225726064295	zero	Bortezomib		32	0.00023680654703639448	0.0	0.0	0.0008842579554766417
0.6025461554527283	0.5675775661808612	0.78125	0.6351927518844604	0.3214285714285715	0.7142857142857143	0.2857142857142857	1.0	0.6171428571428571	0.03895867243409157	0.915640115737915	0.04958122596144676	0.03122815676033497	shuffled	Bortezomib	ABL1;SRC;LYN;HCK	32	0.00046611076686531305	0.017237162217497826	0.021639253944158554	0.0022622798569500446
0.5128043293952942	0.37845477981924214	0.6129032258064516	0.6575820446014404	0.9265616458263766	0.7142857142857143	0.5714285714285714	1.0	0.7202380952380952	0.029318377375602722	0.5965325236320496	0.04175185784697533	0.021195700392127037	true	Ponatinib	ABL1;KIT	31	0.0004279596614651382	0.013748973608016968	0.01610047183930874	0.0021691513247787952
0.4387024939060211	0.4948558501581029	0.6451612903225806	0.7744995951652527	0.7783117824941563	1.0	0.42857142857142855	1.0	0.625	0.00023471498570870608	0.5965325236320496	0.00029773236019536853	0.00022758323757443577	zero	Ponatinib		31	0.00023471498570870608	0.0	0.0	0.0008932033088058233
0.515613853931427	0.37784957494746296	0.6451612903225806	0.6662688851356506	0.8894991799933215	0.7142857142857143	0.5714285714285714	1.0	0.7321428571428571	0.029617557302117348	0.5965325236320496	0.04253504052758217	0.02127891778945923	shuffled	Ponatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	31	0.000412308843806386	0.013915358111262321	0.016244901344180107	0.0021439180709421635
0.6603642702102661	0.6949769277597491	0.6129032258064516	0.8385891914367676	0.8829187134416479	0.8571428571428571	0.42857142857142855	1.0	0.6964285714285714	0.029617557302117348	0.35127609968185425	0.04368450120091438	0.023031270131468773	true	Dasatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	31	0.000412308843806386	0.013915358111262321	0.016244901344180107	0.0021439180709421635
0.23131760954856873	0.5347993716955282	0.4838709677419355	0.3252325654029846	0.7387687194103585	0.5714285714285714	0.42857142857142855	0.6666666666666666	0.5595238095238095	0.00023471498570870608	0.35127609968185425	0.0003488873189780861	0.0002402170212008059	zero	Dasatinib		31	0.00023471498570870608	0.0	0.0	0.0008932033088058233
0.6640447974205017	0.6578576956239599	0.6774193548387096	0.7801591157913208	0.8288624656799143	0.7142857142857143	0.42857142857142855	1.0	0.7202380952380952	0.027282198891043663	0.35127609968185425	0.043706007301807404	0.02128433622419834	shuffled	Dasatinib	HDAC1;HDAC2;HDAC3;HDAC6	31	0.00031554384622722864	0.010332327336072922	0.017535937950015068	0.0014376939507201314
0.5854329466819763	0.4928385005855056	0.6774193548387096	0.8405132293701172	0.6785714285714287	0.8571428571428571	0.42857142857142855	1.0	0.8154761904761905	0.03360059857368469	0.5437568426132202	0.057604383677244186	0.030561091378331184	true	Gefitinib	EGFR	31	4.409032771945931e-05	0.020165301859378815	0.014750156551599503	0.00025717561948113143
0.33436694741249084	0.5319750822938921	0.5161290322580645	0.7861471772193909	0.7500000000000002	0.8571428571428571	0.5714285714285714	1.0	0.6726190476190477	0.00023471498570870608	0.5437568426132202	0.00034954221337102354	0.00022795629047323018	zero	Gefitinib		31	0.00023471498570870608	0.0	0.0	0.0008932033088058233
0.2847880423069	0.6560420810086223	0.6774193548387096	0.866328239440918	0.7857142857142859	0.8571428571428571	0.5714285714285714	1.0	0.7916666666666666	0.03743163123726845	0.5437568426132202	0.04930298775434494	0.04284808784723282	shuffled	Gefitinib	MAP2K1;MAP2K2	31	0.0005093137733638287	0.018866432830691338	0.020354315638542175	0.0008026617579162121
0.45140498876571655	0.20899741572107403	0.5806451612903226	0.7009882926940918	0.7412493166611013	0.7142857142857143	0.5714285714285714	1.0	0.7678571428571429	0.028862707316875458	0.5916189551353455	0.04858916625380516	0.023963164538145065	true	Imatinib	ABL1;KIT;PDGFRB	31	0.0004121143138036132	0.013405630365014076	0.015981340780854225	0.002061574487015605
0.4799071252346039	0.43352842315114676	0.6774193548387096	0.8438191413879395	0.8153742483272114	1.0	0.5714285714285714	1.0	0.6845238095238095	0.00023471498570870608	0.5916189551353455	0.0003861458972096443	0.00021528592333197594	zero	Imatinib		31	0.00023471498570870608	0.0	0.0	0.0008932033088058233
0.4601052701473236	0.3225741966582986	0.5806451612903226	0.774996817111969	0.7412493166611013	0.7142857142857143	0.42857142857142855	1.0	0.7083333333333334	0.03360059857368469	0.5916189551353455	0.05286089703440666	0.029875636100769043	shuffled	Imatinib	EGFR	31	4.409032771945931e-05	0.020165301859378815	0.014750156551599503	0.00025717561948113143
0.7744556665420532	0.7006255065630212	0.8064516129032258	0.8714556097984314	0.6666937223947137	0.8571428571428571	0.5714285714285714	1.0	0.7202380952380952	0.030223550274968147	0.4081907868385315	0.049583155661821365	0.022460365667939186	true	Bosutinib	ABL1;SRC;LYN;HCK	31	0.00039659932372160256	0.01466818992048502	0.016523370519280434	0.0021494836546480656
0.4618310034275055	0.6300182715221179	0.6774193548387096	0.7937011122703552	0.6666937223947137	1.0	0.42857142857142855	1.0	0.6785714285714286	0.00023471498570870608	0.4081907868385315	0.000316527031827718	0.00027699649217538536	zero	Bosutinib		31	0.00023471498570870608	0.0	0.0	0.0008932033088058233
0.6485559344291687	0.6338512357100526	0.8064516129032258	0.8071482181549072	0.7387687194103585	0.8571428571428571	0.42857142857142855	1.0	0.6130952380952381	0.048241544514894485	0.4081907868385315	0.06784676760435104	0.04658668860793114	shuffled	Bosutinib	EGFR;ERBB2	31	0.0002022837579715997	0.025248482823371887	0.02429499663412571	0.0008329850388690829
0.584904670715332	0.5604197112675131	0.6451612903225806	0.7127941250801086	0.8648999641877367	0.8571428571428571	0.7142857142857143	0.8	0.9226190476190477	0.048241544514894485	0.5378544926643372	0.09971662610769272	0.03631561994552612	true	Lapatinib	EGFR;ERBB2	31	0.0002022837579715997	0.025248482823371887	0.02429499663412571	0.0008329850388690829
0.46876731514930725	0.5884608703266148	0.5806451612903226	0.5385374426841736	0.8288624656799143	0.7142857142857143	0.7142857142857143	0.8	0.8333333333333334	0.00023471498570870608	0.5378544926643372	0.0005954980733804405	0.0001362504408461973	zero	Lapatinib		31	0.00023471498570870608	0.0	0.0	0.0008932033088058233
0.6523064970970154	0.6191245838300928	0.7096774193548387	0.7562046051025391	0.9549937104572925	0.8571428571428571	0.8571428571428571	0.8333333333333334	0.9464285714285714	0.03926458582282066	0.5378544926643372	0.08493451029062271	0.026790466159582138	shuffled	Lapatinib	PIK3CA;PIK3CB;MTOR	31	0.0003842002188321203	0.017821844667196274	0.021128620952367783	0.0014956898521631956
0.4144825339317322	0.27355260204418574	0.5483870967741935	0.4621306359767914	0.7041868508280462	0.7142857142857143	0.5714285714285714	1.0	0.7380952380952381	0.03743163123726845	0.5142998099327087	0.09662623703479767	0.016754722222685814	true	Trametinib	MAP2K1;MAP2K2	31	0.0005093137733638287	0.018866432830691338	0.020354315638542175	0.0008026617579162121
0.5333313941955566	0.4117410477670966	0.6451612903225806	0.6661675572395325	0.7041868508280462	1.0	0.5714285714285714	1.0	0.7083333333333334	0.00023471498570870608	0.5142998099327087	0.0005367679405026138	0.00018158652528654784	zero	Trametinib		31	0.00023471498570870608	0.0	0.0	0.0008932033088058233
0.4234776496887207	0.27072831264254954	0.5483870967741935	0.5818158388137817	0.7041868508280462	0.7142857142857143	0.42857142857142855	1.0	0.7321428571428571	0.029318377375602722	0.5142998099327087	0.045761797577142715	0.02160782739520073	shuffled	Trametinib	ABL1;KIT	31	0.0004279596614651382	0.013748973608016968	0.01610047183930874	0.0021691513247787952
0.35146886110305786	0.3298366551196487	0.6451612903225806	0.6395080089569092	0.8928571428571429	0.5714285714285714	0.42857142857142855	1.0	0.7440476190476191	0.00023471498570870608	0.656278669834137	0.00032940524397417903	0.00021165098587516695	true	Carfilzomib	PSMB5	31	0.00023471498570870608	0.0	0.0	0.0008932033088058233
0.35146886110305786	0.3298366551196487	0.6451612903225806	0.6395080089569092	0.8928571428571429	0.5714285714285714	0.42857142857142855	1.0	0.7440476190476191	0.00023471498570870608	0.656278669834137	0.00032940524397417903	0.00021165098587516695	zero	Carfilzomib		31	0.00023471498570870608	0.0	0.0	0.0008932033088058233
0.354564905166626	0.1551341821327277	0.6451612903225806	0.4249503016471863	0.6785714285714287	0.5714285714285714	0.5714285714285714	0.75	0.8214285714285714	0.030223550274968147	0.656278669834137	0.05416470021009445	0.02099626138806343	shuffled	Carfilzomib	ABL1;SRC;LYN;HCK	31	0.00039659932372160256	0.01466818992048502	0.016523370519280434	0.0021494836546480656
