n_sites	signed_fraction_all	signed_fraction_responsive20	signed_fraction_predicted20	all_cosine	all_spearman	all_direction	responsive20_cosine	responsive20_spearman	responsive20_direction	predicted20_cosine	predicted20_spearman	predicted20_direction	top20_recall	top20_overlap_direction	response_auroc_abs_pred	pred_abs	real_abs	model	comparison_id	comparison_index	perturbation	target_genes	n_mapping_rows	retrieved_target_comparison	retrieved_target_baseline_comparison
31	0.8387096774193549	1.0	1.0	-0.015544291954575845	-0.21212164497880098	0.38461538461538464	0.16409245105328613	0.1785714285714286	0.42857142857142855	-0.1130646602475883	-0.10714285714285716	0.5714285714285714	0.0		0.6130952380952381	0.10996694904902289	0.4774957040264722	retrieval_target_baseline	p100_delta_00067	67	Vorinostat	HDAC1;HDAC2;HDAC3;HDAC6	38		decryptm_delta_00030
31	1.0	1.0	1.0	0.352494344806524	0.4370967741935484	0.5161290322580645	0.5810242733690293	0.5357142857142858	0.7142857142857143	0.7198195125319566	0.5714285714285715	0.8571428571428571	0.14285714285714285	1.0	0.5773809523809523	9.91520467015371e-06	0.6882676501427928	ppko_v10b	p100_delta_00068	68	Bortezomib	PSMB5	38		
31	0.0	0.0	0.0										0.2857142857142857		0.5	0.0	0.6882676501427928	zero_vector	p100_delta_00068	68	Bortezomib	PSMB5	38		
31	0.0	0.0	0.0										0.2857142857142857		0.5	0.0	0.6882676501427928	direct_kinase_substrate	p100_delta_00068	68	Bortezomib	PSMB5	38		
31	0.0	0.0	0.0										0.2857142857142857		0.5	0.0	0.6882676501427928	graph_heat_diffusion	p100_delta_00068	68	Bortezomib	PSMB5	38		
31	0.0	0.0	0.0										0.2857142857142857		0.5	0.0	0.6882676501427928	rwr_signed_graph	p100_delta_00068	68	Bortezomib	PSMB5	38		
31	0.967741935483871	1.0	1.0	-0.0707450144761786	-0.0653225806451613	0.5333333333333333	0.12022197234240914	0.07142857142857144	0.5714285714285714	-0.2117396177773659	0.0	0.42857142857142855	0.0		0.38095238095238093	0.060824856222156554	0.6882676501427928	ridge_signed_target	p100_delta_00068	68	Bortezomib	PSMB5	38		
31	0.7096774193548387	0.7142857142857143	1.0	0.3414070441551352	0.3187994110975254	0.5909090909090909	0.4421560955251479	0.5765999761251578	0.8	0.7818590711182325	0.21428571428571433	0.42857142857142855	0.14285714285714285	1.0	0.5416666666666666	0.11086199485186127	0.6882676501427928	retrieval_target	p100_delta_00068	68	Bortezomib	PSMB5	38	decryptm_delta_00000	
31	0.8387096774193549	1.0	1.0	-0.00418151691196406	-0.049697071109319084	0.46153846153846156	-0.06880360878871537	0.07142857142857144	0.2857142857142857	0.07902160052188399	0.10714285714285716	0.5714285714285714	0.2857142857142857	0.5	0.7380952380952381	0.10996694904902289	0.6882676501427928	retrieval_target_baseline	p100_delta_00068	68	Bortezomib	PSMB5	38		decryptm_delta_00030
32	1.0	1.0	1.0	0.002287472313352175	-0.11143695014662756	0.46875	0.4069800528734519	0.25	0.5714285714285714	-0.3360553115527828	0.21428571428571433	0.42857142857142855	0.0		0.46285714285714286	0.058328547136625275	0.5193181969225407	ppko_v10b	p100_delta_00069	69	Ponatinib	ABL1;KIT	36		
32	0.0	0.0	0.0										0.14285714285714285		0.5	0.0	0.5193181969225407	zero_vector	p100_delta_00069	69	Ponatinib	ABL1;KIT	36		
32	0.0	0.0	0.0										0.14285714285714285		0.5	0.0	0.5193181969225407	direct_kinase_substrate	p100_delta_00069	69	Ponatinib	ABL1;KIT	36		
32	0.96875	1.0	1.0	0.18022206608987626	0.376466275659824	0.5806451612903226	0.24166493151067453	0.42857142857142866	0.7142857142857143	0.490555563226778	0.5714285714285715	0.7142857142857143	0.2857142857142857	0.5	0.6171428571428571	0.0048119063118292615	0.5193181969225407	graph_heat_diffusion	p100_delta_00069	69	Ponatinib	ABL1;KIT	36		
32	0.96875	1.0	1.0	0.18091615115083873	0.3962609970674486	0.5483870967741935	0.7730038226014234	0.7857142857142859	0.7142857142857143	0.28791407732548174	0.39285714285714296	1.0	0.2857142857142857	1.0	0.4742857142857143	0.002622584981622822	0.5193181969225407	rwr_signed_graph	p100_delta_00069	69	Ponatinib	ABL1;KIT	36		
32	0.96875	1.0	1.0	-0.04779962600196193	-0.09640762463343108	0.41935483870967744	0.09807736927591174	0.10714285714285716	0.7142857142857143	0.15033559090699866	0.1785714285714286	0.42857142857142855	0.14285714285714285	1.0	0.4228571428571429	0.06869570510843914	0.5193181969225407	ridge_signed_target	p100_delta_00069	69	Ponatinib	ABL1;KIT	36		
32	0.75	0.5714285714285714	1.0	0.08318794027417806	0.050980477540466564	0.4583333333333333	-0.09692687460215861	-0.37062465833055064	0.5	0.7054498610648241	0.7857142857142859	0.7142857142857143	0.14285714285714285	1.0	0.4657142857142857	0.09543536658748053	0.5193181969225407	retrieval_target	p100_delta_00069	69	Ponatinib	ABL1;KIT	36	decryptm_delta_00020	
32	0.8125	0.8571428571428571	1.0	-0.058273511223571293	-0.14544526893996343	0.5	0.18929474897260803	0.1785714285714286	0.6666666666666666	-0.03530908300290598	-0.28571428571428575	0.2857142857142857	0.2857142857142857	0.5	0.4714285714285714	0.13442132156342268	0.5193181969225407	retrieval_target_baseline	p100_delta_00069	69	Ponatinib	ABL1;KIT	36		decryptm_delta_00038
32	1.0	1.0	1.0	0.8611379941403554	0.8350439882697946	0.75	0.9002245689179431	0.642857142857143	0.8571428571428571	0.9853568412100607	0.9642857142857145	1.0	0.7142857142857143	1.0	0.88	0.05884710584359709	0.8528563203290105	ppko_v10b	p100_delta_00070	70	Dasatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	36		
32	0.0	0.0	0.0										0.2857142857142857		0.5	0.0	0.8528563203290105	zero_vector	p100_delta_00070	70	Dasatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	36		
32	0.0625	0.2857142857142857	0.2857142857142857	0.11336346889483047	0.05592901519746228	0.5	0.13328475287585298	0.6324555320336758	0.5	0.22670483923641532	0.0	0.5	0.2857142857142857	0.5	0.6428571428571429	0.0017734314315021038	0.8528563203290105	direct_kinase_substrate	p100_delta_00070	70	Dasatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	36		
32	1.0	1.0	1.0	0.0174890041287234	-0.07441348973607037	0.4375	0.19726535349392002	0.28571428571428575	0.2857142857142857	0.03213382474066883	0.25	0.5714285714285714	0.42857142857142855	0.3333333333333333	0.6342857142857142	0.005902553758152851	0.8528563203290105	graph_heat_diffusion	p100_delta_00070	70	Dasatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	36		
32	0.96875	1.0	1.0	0.020379516246570428	0.002932551319648094	0.4838709677419355	0.23132239499386395	0.5357142857142858	0.42857142857142855	0.03188430101737764	-0.10714285714285716	0.2857142857142857	0.5714285714285714	0.5	0.7142857142857143	0.007040534245504659	0.8528563203290105	rwr_signed_graph	p100_delta_00070	70	Dasatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	36		
32	0.96875	0.8571428571428571	1.0	0.08412896910370905	0.02602639296187683	0.3548387096774194	0.1510229185882393	0.10714285714285716	0.6666666666666666	0.19728392076627177	0.25	0.42857142857142855	0.5714285714285714	0.5	0.6171428571428571	0.06869570510843914	0.8528563203290105	ridge_signed_target	p100_delta_00070	70	Dasatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	36		
32	0.75	0.42857142857142855	1.0	-0.26404978124810413	0.22922743705695295	0.625	-0.4663926081671871	-0.21673036171575272	0.6666666666666666	-0.8020127607415373	-0.5357142857142858	0.2857142857142857	0.14285714285714285	0.0	0.2914285714285714	0.09543536658748053	0.8528563203290105	retrieval_target	p100_delta_00070	70	Dasatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	36	decryptm_delta_00020	
32	0.8125	0.7142857142857143	1.0	0.07888345862582054	0.03309753275498536	0.5384615384615384	0.23854912222096586	0.054056247761733546	0.4	0.32133970714940946	0.25	0.5714285714285714	0.42857142857142855	0.6666666666666666	0.5885714285714285	0.13442132156342268	0.8528563203290105	retrieval_target_baseline	p100_delta_00070	70	Dasatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	36		decryptm_delta_00038
32	1.0	1.0	1.0	0.7550578736118246	0.7283724340175952	0.6875	0.8376736561007051	0.8571428571428573	0.8571428571428571	0.970637993161583	0.9642857142857145	1.0	0.5714285714285714	1.0	0.8742857142857143	0.06574906344394549	0.8608270856784657	ppko_v10b	p100_delta_00071	71	Gefitinib	EGFR	36		
32	0.0	0.0	0.0										0.2857142857142857		0.5	0.0	0.8608270856784657	zero_vector	p100_delta_00071	71	Gefitinib	EGFR	36		
32	0.0	0.0	0.0										0.2857142857142857		0.5	0.0	0.8608270856784657	direct_kinase_substrate	p100_delta_00071	71	Gefitinib	EGFR	36		
32	0.96875	1.0	1.0	-0.01591468065435617	-0.03079178885630498	0.5161290322580645	0.3477518367534415	0.25	0.42857142857142855	-0.030744551630403846	0.5357142857142858	0.42857142857142855	0.2857142857142857	1.0	0.6971428571428572	0.0078103972443841485	0.8608270856784657	graph_heat_diffusion	p100_delta_00071	71	Gefitinib	EGFR	36		
32	0.96875	1.0	1.0	-0.017389845035570638	-0.0689149560117302	0.45161290322580644	0.367782485459112	0.5357142857142858	0.42857142857142855	-0.030004424522922332	0.07142857142857144	0.2857142857142857	0.42857142857142855	0.6666666666666666	0.6571428571428571	0.007712150700399434	0.8608270856784657	rwr_signed_graph	p100_delta_00071	71	Gefitinib	EGFR	36		
32	0.96875	0.8571428571428571	1.0	0.14870503088186396	0.04838709677419354	0.41935483870967744	0.2671832401749244	0.21428571428571433	0.6666666666666666	0.6632887807902668	0.7857142857142859	0.8571428571428571	0.14285714285714285	1.0	0.2914285714285714	0.10622717472324439	0.8608270856784657	ridge_signed_target	p100_delta_00071	71	Gefitinib	EGFR	36		
32	0.71875	0.42857142857142855	1.0	0.04690239123650087	0.07709891020804834	0.4782608695652174	0.5415899837741291	0.29554140233966275	0.6666666666666666	0.11772917378158253	-0.07142857142857144	0.5714285714285714	0.0		0.21142857142857144	0.12376089798635803	0.8608270856784657	retrieval_target	p100_delta_00071	71	Gefitinib	EGFR	36	decryptm_delta_00000	
32	0.71875	0.42857142857142855	1.0	0.04690239123650087	0.07709891020804834	0.4782608695652174	0.5415899837741291	0.29554140233966275	0.6666666666666666	0.11772917378158253	-0.07142857142857144	0.5714285714285714	0.0		0.21142857142857144	0.12376089798635803	0.8608270856784657	retrieval_target_baseline	p100_delta_00071	71	Gefitinib	EGFR	36		decryptm_delta_00000
32	1.0	1.0	1.0	0.8301595972412623	0.7716275659824047	0.78125	0.9470322782097131	0.6785714285714287	1.0	0.9608228796019498	0.8928571428571429	1.0	0.8571428571428571	1.0	0.9885714285714285	0.057023589230084326	0.8140220176428556	ppko_v10b	p100_delta_00072	72	Imatinib	ABL1;KIT;PDGFRB	36		
32	0.0	0.0	0.0										0.2857142857142857		0.5	0.0	0.8140220176428556	zero_vector	p100_delta_00072	72	Imatinib	ABL1;KIT;PDGFRB	36		
32	0.0	0.0	0.0										0.2857142857142857		0.5	0.0	0.8140220176428556	direct_kinase_substrate	p100_delta_00072	72	Imatinib	ABL1;KIT;PDGFRB	36		
32	0.96875	1.0	1.0	-0.049300560847369675	0.05718475073313783	0.5161290322580645	-0.1626511455933555	-0.07142857142857144	0.42857142857142855	-0.08524585672686373	0.1785714285714286	0.2857142857142857	0.42857142857142855	0.3333333333333333	0.7085714285714285	0.003970197599073799	0.8140220176428556	graph_heat_diffusion	p100_delta_00072	72	Imatinib	ABL1;KIT;PDGFRB	36		
32	0.96875	1.0	1.0	-0.0349657899747328	-0.056818181818181816	0.4838709677419355	0.06503156400351515	0.1785714285714286	0.42857142857142855	-0.05834470028352805	-0.10714285714285716	0.14285714285714285	0.42857142857142855	0.3333333333333333	0.6114285714285714	0.002851432736804327	0.8140220176428556	rwr_signed_graph	p100_delta_00072	72	Imatinib	ABL1;KIT;PDGFRB	36		
